,Dates,Temperature in celsius
8835,1824-03-11,23.38
8836,1824-03-12,23.2
8837,1824-03-13,23.18
8838,1824-03-14,20.2
8839,1824-03-15,26.95
8840,1824-03-16,25.46
8841,1824-03-17,25.0
8842,1824-03-18,21.88
8843,1824-03-19,28.06
8844,1824-03-20,19.78
8845,1824-03-21,21.01
8846,1824-03-22,26.39
8847,1824-03-23,28.32
8848,1824-03-24,19.38
8849,1824-03-25,24.58
8850,1824-03-26,25.69
8851,1824-03-27,26.16
8852,1824-03-28,26.8
8853,1824-03-29,17.28
8854,1824-03-30,27.9
8855,1824-03-31,27.68
8856,1824-04-01,31.15
8857,1824-04-02,30.47
8858,1824-04-03,25.09
8859,1824-04-04,24.87
8860,1824-04-05,31.63
8861,1824-04-06,29.19
8862,1824-04-07,26.71
8863,1824-04-08,29.69
8864,1824-04-09,34.38
8865,1824-04-10,33.54
8866,1824-04-11,30.45
8867,1824-04-12,30.5
8868,1824-04-13,30.48
8869,1824-04-14,27.81
8870,1824-04-15,30.0
8871,1824-04-16,32.18
8872,1824-04-17,31.58
8873,1824-04-18,29.87
8874,1824-04-19,33.33
8875,1824-04-20,29.31
8876,1824-04-21,23.59
8877,1824-04-22,27.81
8878,1824-04-23,24.43
8879,1824-04-24,26.15
8880,1824-04-25,34.24
8881,1824-04-26,23.6
8882,1824-04-27,29.41
8883,1824-04-28,30.14
8884,1824-04-29,33.91
8885,1824-04-30,29.05
8886,1824-05-01,35.46
8887,1824-05-02,37.93
8888,1824-05-03,34.35
8889,1824-05-04,34.67
8890,1824-05-05,45.42
8891,1824-05-06,37.12
8892,1824-05-07,45.28
8893,1824-05-08,40.98
8894,1824-05-09,42.93
8895,1824-05-10,37.59
8896,1824-05-11,41.62
8897,1824-05-12,37.55
8898,1824-05-13,45.27
8899,1824-05-14,34.32
8900,1824-05-15,45.75
8901,1824-05-16,37.05
8902,1824-05-17,35.88
8903,1824-05-18,35.36
8904,1824-05-19,39.1
8905,1824-05-20,45.92
8906,1824-05-21,42.46
8907,1824-05-22,38.61
8908,1824-05-23,42.94
8909,1824-05-24,38.03
8910,1824-05-25,37.57
8911,1824-05-26,36.15
8912,1824-05-27,34.9
8913,1824-05-28,45.45
8914,1824-05-29,45.54
8915,1824-05-30,41.24
8916,1824-05-31,42.87
8917,1824-06-01,39.38
8918,1824-06-02,38.02
8919,1824-06-03,44.7
8920,1824-06-04,43.51
8921,1824-06-05,40.02
8922,1824-06-06,37.87
8923,1824-06-07,46.55
8924,1824-06-08,37.64
8925,1824-06-09,37.16
8926,1824-06-10,44.9
8927,1824-06-11,35.08
8928,1824-06-12,45.59
8929,1824-06-13,38.37
8930,1824-06-14,40.09
8931,1824-06-15,38.11
8932,1824-06-16,43.25
8933,1824-06-17,37.49
8934,1824-06-18,38.13
8935,1824-06-19,36.84
8936,1824-06-20,41.06
8937,1824-06-21,37.34
8938,1824-06-22,36.73
8939,1824-06-23,45.57
8940,1824-06-24,43.96
8941,1824-06-25,40.3
8942,1824-06-26,43.61
8943,1824-06-27,43.97
8944,1824-06-28,39.58
8945,1824-06-29,43.92
8946,1824-06-30,43.85
8947,1824-07-01,37.18
8948,1824-07-02,35.17
8949,1824-07-03,38.82
8950,1824-07-04,32.37
8951,1824-07-05,33.78
8952,1824-07-06,33.46
8953,1824-07-07,38.76
8954,1824-07-08,33.38
8955,1824-07-09,38.76
8956,1824-07-10,36.1
8957,1824-07-11,34.5
8958,1824-07-12,35.96
8959,1824-07-13,32.84
8960,1824-07-14,34.36
8961,1824-07-15,32.39
8962,1824-07-16,35.91
8963,1824-07-17,32.9
8964,1824-07-18,38.52
8965,1824-07-19,32.82
8966,1824-07-20,34.06
8967,1824-07-21,33.83
8968,1824-07-22,34.29
8969,1824-07-23,38.85
8970,1824-07-24,35.95
8971,1824-07-25,35.44
8972,1824-07-26,33.47
8973,1824-07-27,33.69
8974,1824-07-28,33.56
8975,1824-07-29,33.75
8976,1824-07-30,37.37
8977,1824-07-31,35.82
8978,1824-08-01,36.54
8979,1824-08-02,32.99
8980,1824-08-03,33.1
8981,1824-08-04,32.38
8982,1824-08-05,28.34
8983,1824-08-06,32.62
8984,1824-08-07,31.99
8985,1824-08-08,28.99
8986,1824-08-09,31.02
8987,1824-08-10,33.09
8988,1824-08-11,28.37
8989,1824-08-12,28.31
8990,1824-08-13,30.68
8991,1824-08-14,28.09
8992,1824-08-15,30.93
8993,1824-08-16,33.78
8994,1824-08-17,37.56
8995,1824-08-18,28.73
8996,1824-08-19,35.25
8997,1824-08-20,33.86
8998,1824-08-21,37.55
8999,1824-08-22,34.43
9000,1824-08-23,37.31
9001,1824-08-24,32.52
9002,1824-08-25,32.3
9003,1824-08-26,37.59
9004,1824-08-27,32.78
9005,1824-08-28,37.55
9006,1824-08-29,28.86
9007,1824-08-30,33.81
9008,1824-08-31,37.49
9009,1824-09-01,26.62
9010,1824-09-02,31.54
9011,1824-09-03,32.18
9012,1824-09-04,26.87
9013,1824-09-05,33.23
9014,1824-09-06,33.12
9015,1824-09-07,25.14
9016,1824-09-08,33.57
9017,1824-09-09,29.36
9018,1824-09-10,25.35
9019,1824-09-11,25.48
9020,1824-09-12,31.57
9021,1824-09-13,32.71
9022,1824-09-14,33.87
9023,1824-09-15,27.21
9024,1824-09-16,32.31
9025,1824-09-17,27.75
9026,1824-09-18,26.15
9027,1824-09-19,27.51
9028,1824-09-20,27.51
9029,1824-09-21,27.73
9030,1824-09-22,31.11
9031,1824-09-23,26.99
9032,1824-09-24,32.54
9033,1824-09-25,32.66
9034,1824-09-26,31.19
9035,1824-09-27,30.93
9036,1824-09-28,32.71
9037,1824-09-29,31.09
9038,1824-09-30,32.32
9039,1824-10-01,27.75
9040,1824-10-02,21.57
9041,1824-10-03,23.96
9042,1824-10-04,32.02
9043,1824-10-05,29.16
9044,1824-10-06,32.23
9045,1824-10-07,21.9
9046,1824-10-08,29.21
9047,1824-10-09,26.31
9048,1824-10-10,27.22
9049,1824-10-11,26.15
9050,1824-10-12,24.44
9051,1824-10-13,23.21
9052,1824-10-14,22.99
9053,1824-10-15,30.38
9054,1824-10-16,22.89
9055,1824-10-17,27.15
9056,1824-10-18,29.35
9057,1824-10-19,25.43
9058,1824-10-20,21.46
9059,1824-10-21,29.77
9060,1824-10-22,32.97
9061,1824-10-23,29.31
9062,1824-10-24,22.02
9063,1824-10-25,29.77
9064,1824-10-26,31.5
9065,1824-10-27,22.86
9066,1824-10-28,32.62
9067,1824-10-29,31.05
9068,1824-10-30,21.34
9069,1824-10-31,22.68
9070,1824-11-01,21.73
9071,1824-11-02,14.03
9072,1824-11-03,16.07
9073,1824-11-04,21.24
9074,1824-11-05,19.1
9075,1824-11-06,18.73
9076,1824-11-07,15.27
9077,1824-11-08,19.73
9078,1824-11-09,23.39
9079,1824-11-10,15.77
9080,1824-11-11,15.91
9081,1824-11-12,16.68
9082,1824-11-13,23.53
9083,1824-11-14,23.16
9084,1824-11-15,22.75
9085,1824-11-16,16.59
9086,1824-11-17,18.88
9087,1824-11-18,14.02
9088,1824-11-19,19.34
9089,1824-11-20,21.26
9090,1824-11-21,23.77
9091,1824-11-22,22.4
9092,1824-11-23,22.65
9093,1824-11-24,21.74
9094,1824-11-25,23.57
9095,1824-11-26,18.98
9096,1824-11-27,17.91
9097,1824-11-28,22.95
9098,1824-11-29,14.28
9099,1824-11-30,15.21
9100,1824-12-01,11.58
9101,1824-12-02,8.21
9102,1824-12-03,13.28
9103,1824-12-04,9.63
9104,1824-12-05,8.65
9105,1824-12-06,12.45
9106,1824-12-07,12.26
9107,1824-12-08,8.87
9108,1824-12-09,14.89
9109,1824-12-10,9.91
9110,1824-12-11,13.74
9111,1824-12-12,11.05
9112,1824-12-13,16.57
9113,1824-12-14,16.04
9114,1824-12-15,9.89
9115,1824-12-16,10.27
9116,1824-12-17,12.82
9117,1824-12-18,8.99
9118,1824-12-19,13.55
9119,1824-12-20,9.36
9120,1824-12-21,10.48
9121,1824-12-22,15.18
9122,1824-12-23,11.0
9123,1824-12-24,14.0
9124,1824-12-25,13.62
9125,1824-12-26,10.32
9126,1824-12-27,12.23
9127,1824-12-28,9.8
9128,1824-12-29,15.92
9129,1824-12-30,13.44
9130,1824-12-31,9.92
9131,1825-01-01,13.1
9132,1825-01-02,10.22
9133,1825-01-03,10.77
9134,1825-01-04,13.61
9135,1825-01-05,13.76
9136,1825-01-06,13.41
9137,1825-01-07,10.74
9138,1825-01-08,9.41
9139,1825-01-09,12.53
9140,1825-01-10,12.26
9141,1825-01-11,10.09
9142,1825-01-12,10.63
9143,1825-01-13,11.17
9144,1825-01-14,13.43
9145,1825-01-15,11.25
9146,1825-01-16,11.58
9147,1825-01-17,8.68
9148,1825-01-18,9.78
9149,1825-01-19,13.86
9150,1825-01-20,9.67
9151,1825-01-21,12.14
9152,1825-01-22,12.64
9153,1825-01-23,13.19
9154,1825-01-24,13.21
9155,1825-01-25,13.19
9156,1825-01-26,11.71
9157,1825-01-27,12.7
9158,1825-01-28,11.23
9159,1825-01-29,8.97
9160,1825-01-30,10.22
9161,1825-01-31,10.01
9162,1825-02-01,16.09
9163,1825-02-02,11.27
9164,1825-02-03,16.56
9165,1825-02-04,19.74
9166,1825-02-05,15.78
9167,1825-02-06,18.76
9168,1825-02-07,19.65
9169,1825-02-08,13.78
9170,1825-02-09,14.8
9171,1825-02-10,16.93
9172,1825-02-11,13.72
9173,1825-02-12,15.76
9174,1825-02-13,13.12
9175,1825-02-14,17.37
9176,1825-02-15,16.69
9177,1825-02-16,19.82
9178,1825-02-17,12.31
9179,1825-02-18,17.0
9180,1825-02-19,15.33
9181,1825-02-20,15.2
9182,1825-02-21,11.81
9183,1825-02-22,18.58
9184,1825-02-23,13.66
9185,1825-02-24,13.57
9186,1825-02-25,11.69
9187,1825-02-26,17.76
9188,1825-02-27,11.23
9189,1825-02-28,17.11
9190,1825-03-01,21.27
9191,1825-03-02,19.99
9192,1825-03-03,26.76
9193,1825-03-04,17.24
9194,1825-03-05,19.43
9195,1825-03-06,20.68
9196,1825-03-07,24.19
9197,1825-03-08,20.58
9198,1825-03-09,22.57
9199,1825-03-10,27.58
9200,1825-03-11,18.05
9201,1825-03-12,21.26
9202,1825-03-13,20.0
9203,1825-03-14,26.69
9204,1825-03-15,24.43
9205,1825-03-16,25.29
9206,1825-03-17,20.41
9207,1825-03-18,27.96
9208,1825-03-19,19.96
9209,1825-03-20,26.71
9210,1825-03-21,17.44
9211,1825-03-22,20.64
9212,1825-03-23,21.15
9213,1825-03-24,27.63
9214,1825-03-25,25.32
9215,1825-03-26,21.14
9216,1825-03-27,26.85
9217,1825-03-28,17.09
9218,1825-03-29,20.46
9219,1825-03-30,22.81
9220,1825-03-31,27.72
9221,1825-04-01,24.26
9222,1825-04-02,29.11
9223,1825-04-03,29.84
9224,1825-04-04,28.74
9225,1825-04-05,31.91
9226,1825-04-06,34.61
9227,1825-04-07,32.71
9228,1825-04-08,24.24
9229,1825-04-09,33.82
9230,1825-04-10,24.16
9231,1825-04-11,33.81
9232,1825-04-12,23.64
9233,1825-04-13,25.62
9234,1825-04-14,23.73
9235,1825-04-15,26.4
9236,1825-04-16,31.59
9237,1825-04-17,23.62
9238,1825-04-18,26.65
9239,1825-04-19,29.19
9240,1825-04-20,23.26
9241,1825-04-21,33.95
9242,1825-04-22,28.84
9243,1825-04-23,31.79
9244,1825-04-24,33.97
9245,1825-04-25,29.5
9246,1825-04-26,32.23
9247,1825-04-27,26.31
9248,1825-04-28,24.62
9249,1825-04-29,26.94
9250,1825-04-30,29.37
9251,1825-05-01,44.74
9252,1825-05-02,37.05
9253,1825-05-03,44.76
9254,1825-05-04,35.1
9255,1825-05-05,38.32
9256,1825-05-06,36.07
9257,1825-05-07,37.69
9258,1825-05-08,36.95
9259,1825-05-09,41.21
9260,1825-05-10,40.32
9261,1825-05-11,42.26
9262,1825-05-12,34.04
9263,1825-05-13,40.33
9264,1825-05-14,37.85
9265,1825-05-15,36.46
9266,1825-05-16,43.51
9267,1825-05-17,40.84
9268,1825-05-18,35.67
9269,1825-05-19,36.87
9270,1825-05-20,44.77
9271,1825-05-21,34.4
9272,1825-05-22,39.34
9273,1825-05-23,37.85
9274,1825-05-24,42.46
9275,1825-05-25,39.1
9276,1825-05-26,40.29
9277,1825-05-27,37.64
9278,1825-05-28,43.61
9279,1825-05-29,39.02
9280,1825-05-30,35.99
9281,1825-05-31,35.62
9282,1825-06-01,38.05
9283,1825-06-02,46.32
9284,1825-06-03,41.8
9285,1825-06-04,39.59
9286,1825-06-05,38.09
9287,1825-06-06,41.22
9288,1825-06-07,37.12
9289,1825-06-08,38.85
9290,1825-06-09,40.96
9291,1825-06-10,39.88
9292,1825-06-11,44.24
9293,1825-06-12,44.6
9294,1825-06-13,46.23
9295,1825-06-14,37.57
9296,1825-06-15,39.15
9297,1825-06-16,39.13
9298,1825-06-17,35.45
9299,1825-06-18,42.68
9300,1825-06-19,41.1
9301,1825-06-20,44.79
9302,1825-06-21,41.53
9303,1825-06-22,44.77
9304,1825-06-23,38.4
9305,1825-06-24,41.44
9306,1825-06-25,46.83
9307,1825-06-26,44.37
9308,1825-06-27,45.71
9309,1825-06-28,42.62
9310,1825-06-29,37.08
9311,1825-06-30,42.47
9312,1825-07-01,35.02
9313,1825-07-02,37.76
9314,1825-07-03,36.28
9315,1825-07-04,33.54
9316,1825-07-05,35.82
9317,1825-07-06,38.94
9318,1825-07-07,36.12
9319,1825-07-08,34.17
9320,1825-07-09,35.55
9321,1825-07-10,37.01
9322,1825-07-11,36.65
9323,1825-07-12,34.13
9324,1825-07-13,38.06
9325,1825-07-14,35.38
9326,1825-07-15,33.07
9327,1825-07-16,38.26
9328,1825-07-17,37.71
9329,1825-07-18,36.5
9330,1825-07-19,34.1
9331,1825-07-20,38.88
9332,1825-07-21,35.83
9333,1825-07-22,35.89
9334,1825-07-23,34.54
9335,1825-07-24,34.33
9336,1825-07-25,35.53
9337,1825-07-26,37.01
9338,1825-07-27,35.63
9339,1825-07-28,35.41
9340,1825-07-29,34.28
9341,1825-07-30,34.52
9342,1825-07-31,34.09
9343,1825-08-01,29.26
9344,1825-08-02,33.73
9345,1825-08-03,35.33
9346,1825-08-04,28.7
9347,1825-08-05,37.76
9348,1825-08-06,36.42
9349,1825-08-07,36.9
9350,1825-08-08,31.75
9351,1825-08-09,30.62
9352,1825-08-10,31.3
9353,1825-08-11,35.97
9354,1825-08-12,32.27
9355,1825-08-13,29.4
9356,1825-08-14,33.25
9357,1825-08-15,29.57
9358,1825-08-16,35.55
9359,1825-08-17,37.88
9360,1825-08-18,33.13
9361,1825-08-19,36.54
9362,1825-08-20,36.39
9363,1825-08-21,36.17
9364,1825-08-22,36.42
9365,1825-08-23,35.35
9366,1825-08-24,33.05
9367,1825-08-25,32.17
9368,1825-08-26,28.96
9369,1825-08-27,36.26
9370,1825-08-28,37.84
9371,1825-08-29,32.64
9372,1825-08-30,32.18
9373,1825-08-31,33.31
9374,1825-09-01,29.33
9375,1825-09-02,25.14
9376,1825-09-03,32.79
9377,1825-09-04,28.21
9378,1825-09-05,31.76
9379,1825-09-06,28.06
9380,1825-09-07,30.64
9381,1825-09-08,25.62
9382,1825-09-09,32.81
9383,1825-09-10,33.89
9384,1825-09-11,29.28
9385,1825-09-12,25.14
9386,1825-09-13,25.44
9387,1825-09-14,31.51
9388,1825-09-15,29.43
9389,1825-09-16,30.02
9390,1825-09-17,28.22
9391,1825-09-18,27.28
9392,1825-09-19,28.03
9393,1825-09-20,30.26
9394,1825-09-21,30.53
9395,1825-09-22,27.28
9396,1825-09-23,31.82
9397,1825-09-24,27.45
9398,1825-09-25,32.46
9399,1825-09-26,30.79
9400,1825-09-27,32.7
9401,1825-09-28,26.3
9402,1825-09-29,25.59
9403,1825-09-30,27.2
9404,1825-10-01,25.92
9405,1825-10-02,28.19
9406,1825-10-03,31.6
9407,1825-10-04,27.1
9408,1825-10-05,30.83
9409,1825-10-06,31.98
9410,1825-10-07,21.01
9411,1825-10-08,30.46
9412,1825-10-09,26.75
9413,1825-10-10,29.55
9414,1825-10-11,25.19
9415,1825-10-12,21.14
9416,1825-10-13,26.21
9417,1825-10-14,24.9
9418,1825-10-15,21.26
9419,1825-10-16,25.01
9420,1825-10-17,30.1
9421,1825-10-18,25.79
9422,1825-10-19,26.06
9423,1825-10-20,23.13
9424,1825-10-21,21.26
9425,1825-10-22,22.79
9426,1825-10-23,24.47
9427,1825-10-24,31.41
9428,1825-10-25,28.62
9429,1825-10-26,31.81
9430,1825-10-27,24.44
9431,1825-10-28,31.55
9432,1825-10-29,27.6
9433,1825-10-30,22.54
9434,1825-10-31,32.07
9435,1825-11-01,18.38
9436,1825-11-02,14.15
9437,1825-11-03,23.0
9438,1825-11-04,15.82
9439,1825-11-05,14.44
9440,1825-11-06,16.76
9441,1825-11-07,19.34
9442,1825-11-08,22.06
9443,1825-11-09,23.06
9444,1825-11-10,23.78
9445,1825-11-11,17.67
9446,1825-11-12,18.24
9447,1825-11-13,15.61
9448,1825-11-14,20.4
9449,1825-11-15,21.71
9450,1825-11-16,20.75
9451,1825-11-17,22.94
9452,1825-11-18,19.81
9453,1825-11-19,23.68
9454,1825-11-20,22.09
9455,1825-11-21,17.75
9456,1825-11-22,16.69
9457,1825-11-23,17.05
9458,1825-11-24,16.34
9459,1825-11-25,23.23
9460,1825-11-26,20.79
9461,1825-11-27,15.65
9462,1825-11-28,17.41
9463,1825-11-29,15.66
9464,1825-11-30,21.5
9465,1825-12-01,14.07
9466,1825-12-02,11.24
9467,1825-12-03,13.24
9468,1825-12-04,12.39
9469,1825-12-05,12.09
9470,1825-12-06,14.52
9471,1825-12-07,13.62
9472,1825-12-08,15.04
9473,1825-12-09,14.73
9474,1825-12-10,14.62
9475,1825-12-11,15.09
9476,1825-12-12,14.47
9477,1825-12-13,13.08
9478,1825-12-14,11.82
9479,1825-12-15,17.0
9480,1825-12-16,12.79
9481,1825-12-17,11.83
9482,1825-12-18,12.31
9483,1825-12-19,14.82
9484,1825-12-20,15.26
9485,1825-12-21,9.67
9486,1825-12-22,11.29
9487,1825-12-23,10.68
9488,1825-12-24,12.58
9489,1825-12-25,9.47
9490,1825-12-26,10.55
9491,1825-12-27,8.48
9492,1825-12-28,12.25
9493,1825-12-29,8.85
9494,1825-12-30,12.12
9495,1825-12-31,8.82
9496,1826-01-01,11.71
9497,1826-01-02,12.45
9498,1826-01-03,12.57
9499,1826-01-04,8.32
9500,1826-01-05,11.67
9501,1826-01-06,8.72
9502,1826-01-07,10.29
9503,1826-01-08,12.48
9504,1826-01-09,8.08
9505,1826-01-10,9.23
9506,1826-01-11,12.91
9507,1826-01-12,10.91
9508,1826-01-13,13.05
9509,1826-01-14,8.46
9510,1826-01-15,10.62
9511,1826-01-16,10.11
9512,1826-01-17,8.57
9513,1826-01-18,13.13
9514,1826-01-19,9.5
9515,1826-01-20,9.07
9516,1826-01-21,9.22
9517,1826-01-22,9.22
9518,1826-01-23,13.13
9519,1826-01-24,8.21
9520,1826-01-25,9.15
9521,1826-01-26,10.09
9522,1826-01-27,8.24
9523,1826-01-28,13.46
9524,1826-01-29,9.67
9525,1826-01-30,9.1
9526,1826-01-31,11.13
9527,1826-02-01,14.25
9528,1826-02-02,15.42
9529,1826-02-03,13.59
9530,1826-02-04,19.08
9531,1826-02-05,19.3
9532,1826-02-06,16.69
9533,1826-02-07,17.83
9534,1826-02-08,16.02
9535,1826-02-09,19.92
9536,1826-02-10,16.43
9537,1826-02-11,19.02
9538,1826-02-12,14.44
9539,1826-02-13,14.18
9540,1826-02-14,11.03
9541,1826-02-15,16.83
9542,1826-02-16,18.42
9543,1826-02-17,19.54
9544,1826-02-18,12.1
9545,1826-02-19,12.32
9546,1826-02-20,18.53
9547,1826-02-21,18.31
9548,1826-02-22,12.54
9549,1826-02-23,16.84
9550,1826-02-24,17.15
9551,1826-02-25,16.81
9552,1826-02-26,12.0
9553,1826-02-27,12.28
9554,1826-02-28,12.42
9555,1826-03-01,23.01
9556,1826-03-02,19.48
9557,1826-03-03,21.84
9558,1826-03-04,17.55
9559,1826-03-05,21.08
9560,1826-03-06,22.78
9561,1826-03-07,27.62
9562,1826-03-08,27.48
9563,1826-03-09,19.31
9564,1826-03-10,27.0
9565,1826-03-11,27.75
9566,1826-03-12,19.68
9567,1826-03-13,20.38
9568,1826-03-14,17.61
9569,1826-03-15,23.59
9570,1826-03-16,19.67
9571,1826-03-17,26.17
9572,1826-03-18,17.35
9573,1826-03-19,17.51
9574,1826-03-20,23.92
9575,1826-03-21,18.98
9576,1826-03-22,27.82
9577,1826-03-23,25.69
9578,1826-03-24,26.63
9579,1826-03-25,28.13
9580,1826-03-26,27.47
9581,1826-03-27,17.9
9582,1826-03-28,26.1
9583,1826-03-29,21.45
9584,1826-03-30,28.31
9585,1826-03-31,24.33
9586,1826-04-01,29.52
9587,1826-04-02,27.27
9588,1826-04-03,31.58
9589,1826-04-04,31.54
9590,1826-04-05,28.32
9591,1826-04-06,28.39
9592,1826-04-07,27.92
9593,1826-04-08,34.33
9594,1826-04-09,26.64
9595,1826-04-10,30.86
9596,1826-04-11,27.54
9597,1826-04-12,27.77
9598,1826-04-13,34.08
9599,1826-04-14,29.43
9600,1826-04-15,33.82
9601,1826-04-16,30.22
9602,1826-04-17,25.67
9603,1826-04-18,34.6
9604,1826-04-19,28.5
9605,1826-04-20,27.67
9606,1826-04-21,26.46
9607,1826-04-22,25.43
9608,1826-04-23,23.87
9609,1826-04-24,31.98
9610,1826-04-25,31.45
9611,1826-04-26,25.27
9612,1826-04-27,26.85
9613,1826-04-28,27.75
9614,1826-04-29,34.37
9615,1826-04-30,31.42
9616,1826-05-01,44.75
9617,1826-05-02,41.66
9618,1826-05-03,44.08
9619,1826-05-04,37.36
9620,1826-05-05,35.44
9621,1826-05-06,44.25
9622,1826-05-07,40.29
9623,1826-05-08,41.87
9624,1826-05-09,36.77
9625,1826-05-10,40.15
9626,1826-05-11,35.23
9627,1826-05-12,43.67
9628,1826-05-13,36.59
9629,1826-05-14,41.65
9630,1826-05-15,36.34
9631,1826-05-16,39.32
9632,1826-05-17,38.63
9633,1826-05-18,45.73
9634,1826-05-19,37.77
9635,1826-05-20,44.28
9636,1826-05-21,43.92
9637,1826-05-22,38.03
9638,1826-05-23,36.59
9639,1826-05-24,43.97
9640,1826-05-25,40.82
9641,1826-05-26,38.49
9642,1826-05-27,35.93
9643,1826-05-28,42.34
9644,1826-05-29,37.66
9645,1826-05-30,41.76
9646,1826-05-31,44.57
9647,1826-06-01,40.36
9648,1826-06-02,41.36
9649,1826-06-03,36.8
9650,1826-06-04,35.07
9651,1826-06-05,40.1
9652,1826-06-06,45.52
9653,1826-06-07,43.65
9654,1826-06-08,40.75
9655,1826-06-09,37.4
9656,1826-06-10,38.29
9657,1826-06-11,38.89
9658,1826-06-12,41.63
9659,1826-06-13,38.11
9660,1826-06-14,42.74
9661,1826-06-15,44.37
9662,1826-06-16,36.45
9663,1826-06-17,44.86
9664,1826-06-18,37.77
9665,1826-06-19,44.92
9666,1826-06-20,41.62
9667,1826-06-21,41.34
9668,1826-06-22,43.65
9669,1826-06-23,41.27
9670,1826-06-24,43.87
9671,1826-06-25,37.41
9672,1826-06-26,37.98
9673,1826-06-27,39.62
9674,1826-06-28,44.98
9675,1826-06-29,42.09
9676,1826-06-30,38.35
9677,1826-07-01,34.28
9678,1826-07-02,35.68
9679,1826-07-03,35.48
9680,1826-07-04,36.12
9681,1826-07-05,35.85
9682,1826-07-06,32.53
9683,1826-07-07,35.75
9684,1826-07-08,32.01
9685,1826-07-09,32.86
9686,1826-07-10,37.22
9687,1826-07-11,33.76
9688,1826-07-12,34.59
9689,1826-07-13,32.65
9690,1826-07-14,36.81
9691,1826-07-15,36.62
9692,1826-07-16,32.03
9693,1826-07-17,34.56
9694,1826-07-18,36.78
9695,1826-07-19,33.3
9696,1826-07-20,36.24
9697,1826-07-21,34.12
9698,1826-07-22,33.31
9699,1826-07-23,35.04
9700,1826-07-24,33.41
9701,1826-07-25,38.97
9702,1826-07-26,37.04
9703,1826-07-27,33.69
9704,1826-07-28,35.26
9705,1826-07-29,37.76
9706,1826-07-30,32.29
9707,1826-07-31,38.29
9708,1826-08-01,31.25
9709,1826-08-02,36.28
9710,1826-08-03,33.7
9711,1826-08-04,30.9
9712,1826-08-05,36.33
9713,1826-08-06,29.57
9714,1826-08-07,31.41
9715,1826-08-08,28.31
9716,1826-08-09,34.36
9717,1826-08-10,35.98
9718,1826-08-11,31.86
9719,1826-08-12,36.32
9720,1826-08-13,31.14
9721,1826-08-14,37.47
9722,1826-08-15,30.83
9723,1826-08-16,35.29
9724,1826-08-17,37.61
9725,1826-08-18,28.14
9726,1826-08-19,31.83
9727,1826-08-20,35.85
9728,1826-08-21,33.45
9729,1826-08-22,36.94
9730,1826-08-23,35.2
9731,1826-08-24,33.65
9732,1826-08-25,34.34
9733,1826-08-26,28.93
9734,1826-08-27,32.98
9735,1826-08-28,28.15
9736,1826-08-29,35.35
9737,1826-08-30,32.44
9738,1826-08-31,31.87
9739,1826-09-01,33.33
9740,1826-09-02,28.63
9741,1826-09-03,28.24
9742,1826-09-04,28.12
9743,1826-09-05,28.46
9744,1826-09-06,33.71
9745,1826-09-07,29.33
9746,1826-09-08,25.05
9747,1826-09-09,32.33
9748,1826-09-10,29.25
9749,1826-09-11,26.54
9750,1826-09-12,25.77
9751,1826-09-13,33.85
9752,1826-09-14,32.41
9753,1826-09-15,28.88
9754,1826-09-16,30.52
9755,1826-09-17,27.58
9756,1826-09-18,30.35
9757,1826-09-19,29.03
9758,1826-09-20,25.1
9759,1826-09-21,31.45
9760,1826-09-22,33.65
9761,1826-09-23,27.26
9762,1826-09-24,32.77
9763,1826-09-25,26.79
9764,1826-09-26,29.65
9765,1826-09-27,30.76
9766,1826-09-28,29.2
9767,1826-09-29,31.53
9768,1826-09-30,29.71
9769,1826-10-01,25.37
9770,1826-10-02,27.57
9771,1826-10-03,26.71
9772,1826-10-04,28.82
9773,1826-10-05,24.05
9774,1826-10-06,24.14
9775,1826-10-07,22.07
9776,1826-10-08,29.53
9777,1826-10-09,22.14
9778,1826-10-10,28.89
9779,1826-10-11,23.72
9780,1826-10-12,32.72
9781,1826-10-13,25.82
9782,1826-10-14,24.19
9783,1826-10-15,23.06
9784,1826-10-16,32.95
9785,1826-10-17,28.95
9786,1826-10-18,27.22
9787,1826-10-19,32.17
9788,1826-10-20,24.05
9789,1826-10-21,24.78
9790,1826-10-22,22.78
9791,1826-10-23,23.61
9792,1826-10-24,22.98
9793,1826-10-25,32.61
9794,1826-10-26,28.39
9795,1826-10-27,32.84
9796,1826-10-28,26.28
9797,1826-10-29,21.34
9798,1826-10-30,29.43
9799,1826-10-31,32.82
9800,1826-11-01,17.86
9801,1826-11-02,14.23
9802,1826-11-03,21.09
9803,1826-11-04,14.24
9804,1826-11-05,19.16
9805,1826-11-06,16.19
9806,1826-11-07,14.85
9807,1826-11-08,21.08
9808,1826-11-09,23.03
9809,1826-11-10,19.51
9810,1826-11-11,15.87
9811,1826-11-12,23.1
9812,1826-11-13,14.35
9813,1826-11-14,22.92
9814,1826-11-15,15.53
9815,1826-11-16,18.6
9816,1826-11-17,23.45
9817,1826-11-18,17.23
9818,1826-11-19,15.69
9819,1826-11-20,14.9
9820,1826-11-21,20.41
9821,1826-11-22,16.4
9822,1826-11-23,14.7
9823,1826-11-24,21.19
9824,1826-11-25,19.68
9825,1826-11-26,20.52
9826,1826-11-27,17.43
9827,1826-11-28,19.77
9828,1826-11-29,19.95
9829,1826-11-30,17.12
9830,1826-12-01,13.48
9831,1826-12-02,12.31
9832,1826-12-03,13.19
9833,1826-12-04,13.72
